source,target,edge_type,synthetic_output_btc,is_change_output
37726598,9261804,heuristic_reuse,0.14426202,1
9261804,2148479,heuristic_reuse,0.01090216,1
2148556,2000606,heuristic_reuse,0.03099973,1
2000621,9354989,heuristic_reuse,0.03566753,1
9354989,11245473,heuristic_reuse,0.11259678,1
19235364,2148575,heuristic_reuse,0.01920894,1
2149042,3319100,heuristic_reuse,0.13979845,1
3319100,2062659,heuristic_reuse,0.01494693,1
2062659,7071482,heuristic_reuse,0.02386779,1
7071482,376996,heuristic_reuse,0.50483626,1
4679738,4643389,heuristic_reuse,0.12969608,1
4643389,9348955,heuristic_reuse,0.0675007,1
9348955,3319177,heuristic_reuse,0.09882298,1
3319177,3852212,heuristic_reuse,0.16666039,1
3852212,9495418,heuristic_reuse,0.01309482,1
4634052,9547327,heuristic_reuse,0.01055237,1
9547327,30686305,heuristic_reuse,0.01026636,1
7232089,4680647,heuristic_reuse,0.03607322,1
4680647,9375721,heuristic_reuse,0.22001577,1
9375721,9386858,heuristic_reuse,0.01274993,1
3319103,4743944,heuristic_reuse,0.13770147,1
4743944,29259170,heuristic_reuse,0.09104133,1
29259170,59079566,heuristic_reuse,0.01277707,1
59079566,155071262,heuristic_reuse,0.27706869,1
155071262,9495414,heuristic_reuse,0.14833882,1
9495414,7113172,heuristic_reuse,0.34860994,1
7113172,9390216,heuristic_reuse,0.03203745,1
9390216,9387749,heuristic_reuse,0.46347212,1
9387749,9380928,heuristic_reuse,0.00295595,1
9380928,3319179,heuristic_reuse,0.00982456,1
3319179,2148470,heuristic_reuse,0.10049481,1
2148464,705705,heuristic_reuse,0.18122689,1
705705,2148568,heuristic_reuse,0.02605934,1
2148568,9376965,heuristic_reuse,0.01062666,1
9376965,2137335,heuristic_reuse,0.02547013,1
2137335,29582811,heuristic_reuse,0.04769024,1
29582811,3287755,heuristic_reuse,0.06688643,1
3287755,4634042,heuristic_reuse,0.391463,1
4634042,9539257,heuristic_reuse,0.30632268,1
9539257,2082225,heuristic_reuse,0.07864816,1
2082225,2148447,heuristic_reuse,0.11784196,1
2148447,9389220,heuristic_reuse,0.01314871,1
9389229,155787333,heuristic_reuse,0.31802591,1
155787333,1435212,heuristic_reuse,0.04647516,1
1435212,1868167,heuristic_reuse,0.18738587,1
3312784,9323884,heuristic_reuse,0.00803491,1
9323897,4609488,heuristic_reuse,0.04106937,1
4609507,4610225,heuristic_reuse,0.17100684,1
4610278,9379,heuristic_reuse,0.19686435,1
4609475,3287175,heuristic_reuse,0.03419303,1
3287175,3294611,heuristic_reuse,0.11541282,1
3294626,4610732,heuristic_reuse,0.05433564,1
4610737,14212876,heuristic_reuse,0.03240945,1
10012867,9327224,heuristic_reuse,0.00582519,1
9327794,3294634,heuristic_reuse,0.15142223,1
3294634,9327808,heuristic_reuse,0.04033675,1
9327817,19998632,heuristic_reuse,0.02132228,1
4643104,3294598,heuristic_reuse,0.27706293,1
3294598,9324017,heuristic_reuse,0.15810715,1
6263944,3294607,heuristic_reuse,2.88862204,1
50430861,7234231,heuristic_reuse,0.37057332,1
155672035,9327826,heuristic_reuse,0.08480111,1
9327826,13036326,heuristic_reuse,0.1489466,1
64098870,4610296,heuristic_reuse,0.1093323,1
4610725,9325165,heuristic_reuse,0.04345106,1
9325174,4610284,heuristic_reuse,0.01766857,1
4610284,4609545,heuristic_reuse,0.0099287,1
4609559,9323874,heuristic_reuse,0.01320914,1
9323874,2241505,heuristic_reuse,0.07074016,1
2241505,155672174,heuristic_reuse,0.02119377,1
84953271,4609459,heuristic_reuse,0.08500861,1
4609459,9325161,heuristic_reuse,0.0397507,1
9325161,26446035,heuristic_reuse,0.12725,1
26446035,4642650,heuristic_reuse,0.01001513,1
4642650,4610741,heuristic_reuse,0.04908427,1
4610741,9325192,heuristic_reuse,0.00318762,1
9325209,4609464,heuristic_reuse,0.13513856,1
4609464,36074179,heuristic_reuse,0.22994743,1
36074179,155672180,heuristic_reuse,0.01797625,1
100479571,16075099,heuristic_reuse,0.13329948,1
16075099,4691966,heuristic_reuse,0.12045014,1
4691966,4610757,heuristic_reuse,0.0518095,1
4610757,9325181,heuristic_reuse,0.00385835,1
9325181,14346379,heuristic_reuse,0.01215873,1
14346379,4609531,heuristic_reuse,0.01519297,1
155394226,155599138,heuristic_reuse,0.10619904,1
103186838,19144574,heuristic_reuse,0.08420297,1
6874575,155599363,heuristic_reuse,0.06534391,1
155599376,155598834,heuristic_reuse,0.16213149,1
54525467,3287398,heuristic_reuse,0.16385567,1
3287398,102356384,heuristic_reuse,0.21531072,1
102356384,155599350,heuristic_reuse,0.02662104,1
155634839,123590398,heuristic_reuse,0.05044788,1
45397878,6362475,heuristic_reuse,0.75585747,1
155634774,155379882,heuristic_reuse,0.05098279,1
155635289,79742247,heuristic_reuse,0.0466457,1
79742247,155635303,heuristic_reuse,0.06110624,1
155635305,155635298,heuristic_reuse,0.04419619,1
155635294,84305571,heuristic_reuse,0.10150803,1
84305571,31071625,heuristic_reuse,0.50783186,1
31071625,103585216,heuristic_reuse,0.05415172,1
4596053,2307242,heuristic_reuse,0.01888784,1
2307242,2098116,heuristic_reuse,0.11030911,1
155103785,9254426,heuristic_reuse,0.0216462,1
9254438,2002878,heuristic_reuse,0.15715785,1
2244529,10566186,heuristic_reuse,0.04913155,1
36269353,155396588,heuristic_reuse,0.11356521,1
155398108,9253950,heuristic_reuse,0.14709522,1
9253961,40053841,heuristic_reuse,0.00676451,1
4827941,44664,heuristic_reuse,0.02973857,1
3309343,9287147,heuristic_reuse,0.01701283,1
9287147,2072876,heuristic_reuse,0.02391287,1
2072876,1841829,heuristic_reuse,0.44863687,1
36186840,7236731,heuristic_reuse,0.0319427,1
44658,3604663,heuristic_reuse,0.08811571,1
3605325,3519250,heuristic_reuse,0.00718094,1
4641296,9254073,heuristic_reuse,0.04008353,1
9254085,2092772,heuristic_reuse,0.04323823,1
2092772,2084813,heuristic_reuse,0.10393985,1
2084813,6415,heuristic_reuse,0.10761756,1
4573327,9254388,heuristic_reuse,0.03302178,1
9254388,14141562,heuristic_reuse,0.03435325,1
14141562,155076784,heuristic_reuse,0.02395716,1
155076784,4595221,heuristic_reuse,0.05403783,1
4595221,3604654,heuristic_reuse,0.09327426,1
3604654,4595223,heuristic_reuse,0.11048644,1
4595223,4913828,heuristic_reuse,0.00416318,1
4913828,2303962,heuristic_reuse,0.10247296,1
2303962,30996163,heuristic_reuse,0.07499914,1
73334637,4595794,heuristic_reuse,0.00845546,1
73339150,44703,heuristic_reuse,0.58211409,1
44703,15336864,heuristic_reuse,0.00277373,1
12287555,4596048,heuristic_reuse,0.03517335,1
4596048,4846439,heuristic_reuse,0.01984579,1
4846439,37101947,heuristic_reuse,0.01950757,1
37101947,4596045,heuristic_reuse,0.08540984,1
4596045,9253936,heuristic_reuse,0.11029856,1
9253936,4595228,heuristic_reuse,0.09512999,1
7234229,7954,heuristic_reuse,0.1100925,1
7954,3295824,heuristic_reuse,0.17161316,1
3295824,2097089,heuristic_reuse,0.15197474,1
2097089,8439279,heuristic_reuse,0.03930388,1
3287179,1076,heuristic_reuse,0.14583094,1
1076,3135353,heuristic_reuse,0.12993381,1
3135353,155440661,heuristic_reuse,0.12161592,1
36184950,4596047,heuristic_reuse,0.02709438,1
4596047,9284185,heuristic_reuse,0.03546798,1
9284185,9450321,heuristic_reuse,0.01027595,1
1865993,9254406,heuristic_reuse,0.01013717,1
9254406,12836412,heuristic_reuse,0.02558496,1
12836412,13240894,heuristic_reuse,0.03996759,1
13240894,10846308,heuristic_reuse,0.0586421,1
10846308,4595230,heuristic_reuse,0.02234649,1
4595230,2013749,heuristic_reuse,0.02830522,1
2013749,21065700,heuristic_reuse,0.22844015,1
55575066,3605337,heuristic_reuse,0.33092537,1
3605337,9336305,heuristic_reuse,0.29622385,1
9336305,3605835,heuristic_reuse,0.04143462,1
3605835,55575386,heuristic_reuse,0.2661445,1
55575386,4594716,heuristic_reuse,0.13258011,1
4594716,3275150,heuristic_reuse,0.144832,1
3275150,2072898,heuristic_reuse,0.11030279,1
2072898,7082603,heuristic_reuse,0.02615103,1
7082603,401547,heuristic_reuse,0.05391235,1
401547,9259604,heuristic_reuse,0.04110269,1
9259604,9284352,heuristic_reuse,0.03740226,1
9284352,40053032,heuristic_reuse,0.01213734,1
40053032,9283766,heuristic_reuse,0.03133764,1
9283766,13036368,heuristic_reuse,0.01712523,1
13036368,4596055,heuristic_reuse,0.04258261,1
4596055,3604644,heuristic_reuse,0.06576427,1
3604644,13742559,heuristic_reuse,0.02347665,1
13742559,4827342,heuristic_reuse,0.02126341,1
4827342,56332416,heuristic_reuse,0.10893043,1
56332416,4596050,heuristic_reuse,0.05569762,1
4596050,9289057,heuristic_reuse,0.011407,1
9289057,9318182,heuristic_reuse,0.15045807,1
9318182,2088320,heuristic_reuse,0.04022803,1
3306223,1972837,heuristic_reuse,0.01388867,1
3315496,4625923,heuristic_reuse,0.12663112,1
4625324,4631332,heuristic_reuse,0.05808226,1
4631323,9334341,heuristic_reuse,0.01556852,1
4641978,1969711,heuristic_reuse,0.03869998,1
49351435,1949234,heuristic_reuse,0.0152437,1
3382256,3381511,heuristic_reuse,0.07524319,1
3381500,1971208,heuristic_reuse,0.08817996,1
3382616,1969113,heuristic_reuse,0.16255088,1
9345607,1964312,heuristic_reuse,0.05514447,1
1964312,1962453,heuristic_reuse,0.081912,1
3381516,4639364,heuristic_reuse,0.20311719,1
4639352,9366365,heuristic_reuse,0.27667052,1
4804156,3315463,heuristic_reuse,0.04050689,1
3315463,597793,heuristic_reuse,0.02171904,1
597793,52991486,heuristic_reuse,0.1142273,1
155377779,1961815,heuristic_reuse,0.07658232,1
1961815,4804132,heuristic_reuse,0.29155701,1
15608939,1961935,heuristic_reuse,0.21993503,1
1961935,6203142,heuristic_reuse,0.39708074,1
6203142,1971589,heuristic_reuse,0.02168453,1
9343621,3382262,heuristic_reuse,0.1285647,1
15616939,1971828,heuristic_reuse,0.0144149,1
6334302,3306211,heuristic_reuse,0.02416096,1
3306211,1960828,heuristic_reuse,0.13543845,1
1960828,1972863,heuristic_reuse,0.04852865,1
9362378,1962429,heuristic_reuse,0.03246136,1
1962429,16421,heuristic_reuse,0.01259703,1
16421,3383553,heuristic_reuse,0.0376056,1
3383553,9330026,heuristic_reuse,0.14199615,1
9330026,3399112,heuristic_reuse,0.0097504,1
4641195,9333966,heuristic_reuse,0.03906806,1
9333966,3311029,heuristic_reuse,0.3454667,1
3311019,9528691,heuristic_reuse,0.05415761,1
9528691,3382265,heuristic_reuse,0.11050747,1
3382265,4641971,heuristic_reuse,0.02644474,1
4641971,1965485,heuristic_reuse,0.03576332,1
1965485,1949250,heuristic_reuse,0.01938751,1
1949250,9355883,heuristic_reuse,0.11266277,1
9355883,1963051,heuristic_reuse,0.01764066,1
1963051,1969982,heuristic_reuse,0.07704851,1
1969982,1966100,heuristic_reuse,0.14415092,1
1966100,9366584,heuristic_reuse,0.02325875,1
9366584,1955019,heuristic_reuse,0.01053484,1
1955019,4647600,heuristic_reuse,0.07360412,1
4647600,4657133,heuristic_reuse,0.14177546,1
9562,3392552,heuristic_reuse,0.11398882,1
33775,9531747,heuristic_reuse,0.0448401,1
9531747,9308474,heuristic_reuse,0.07839915,1
9308484,4647595,heuristic_reuse,0.17949821,1
4647595,3382922,heuristic_reuse,0.0156923,1
3382922,9365648,heuristic_reuse,0.21875127,1
9365648,1962408,heuristic_reuse,0.16454348,1
1962408,4626448,heuristic_reuse,0.01939705,1
4626448,2033235,heuristic_reuse,0.42507477,1
3284597,2262862,heuristic_reuse,0.08065826,1
3289050,1803867,heuristic_reuse,0.00630241,1
3404231,3288449,heuristic_reuse,0.02185858,1
3288449,3289100,heuristic_reuse,0.06256255,1
3289100,3289102,heuristic_reuse,0.00237133,1
3289102,3339529,heuristic_reuse,0.16474351,1
3338665,3289968,heuristic_reuse,0.05946762,1
155226746,3288446,heuristic_reuse,0.02525583,1
3288446,3288448,heuristic_reuse,0.16385448,1
3288448,3289113,heuristic_reuse,0.05185058,1
3289113,4596353,heuristic_reuse,0.04641384,1
9303542,4596352,heuristic_reuse,0.0642641,1
4596352,9260204,heuristic_reuse,0.03818929,1
14203559,9417664,heuristic_reuse,0.00523528,1
3289118,15336862,heuristic_reuse,0.03948793,1
15336862,3289046,heuristic_reuse,0.03631769,1
3394196,3289090,heuristic_reuse,0.07080533,1
3289090,3289047,heuristic_reuse,0.25581154,1
3289047,9303519,heuristic_reuse,0.01173769,1
9303519,3289063,heuristic_reuse,0.03190038,1
3289063,1669730,heuristic_reuse,0.03911274,1
4805770,10247,heuristic_reuse,0.09436285,1
10247,121630,heuristic_reuse,0.02033326,1
121630,3289066,heuristic_reuse,0.06179346,1
3289066,3288437,heuristic_reuse,0.0293323,1
3288437,3289930,heuristic_reuse,0.06892426,1
3289930,14473420,heuristic_reuse,0.00247641,1
14473420,3289976,heuristic_reuse,0.70553098,1
3289976,3289970,heuristic_reuse,0.01016611,1
3289970,3289926,heuristic_reuse,0.08904204,1
3289926,3332405,heuristic_reuse,0.0645486,1
4707590,3289963,heuristic_reuse,0.3688295,1
4778019,3289948,heuristic_reuse,0.54697983,1
3289948,3288438,heuristic_reuse,0.01893957,1
3290566,3118335,heuristic_reuse,0.05568022,1
3118335,3289051,heuristic_reuse,0.03421579,1
3289051,7074944,heuristic_reuse,0.04068348,1
7074944,4575683,heuristic_reuse,0.00933174,1
2262860,3289910,heuristic_reuse,0.13580692,1
3289910,3289942,heuristic_reuse,0.05128544,1
3289942,155203900,heuristic_reuse,0.02088886,1
3289054,3289933,heuristic_reuse,0.1171059,1
3289933,3289922,heuristic_reuse,0.11992015,1
3289922,4652202,heuristic_reuse,0.03166749,1
4652202,3287163,heuristic_reuse,0.01548696,1
3287163,83360184,heuristic_reuse,0.0118519,1
83360184,3289944,heuristic_reuse,0.06373476,1
3289944,9259035,heuristic_reuse,0.19936043,1
9303501,4657094,heuristic_reuse,0.59705121,1
2292687,3289935,heuristic_reuse,0.03266433,1
3289935,3288439,heuristic_reuse,0.05614841,1
3288439,3288441,heuristic_reuse,0.02676327,1
3288441,3289906,heuristic_reuse,0.03302644,1
3289906,3289960,heuristic_reuse,0.11089157,1
3289960,3289081,heuristic_reuse,0.4707741,1
3289081,37063632,heuristic_reuse,0.0348286,1
37063632,9363891,heuristic_reuse,0.07902845,1
3289106,49492262,heuristic_reuse,0.02552466,1
24242052,3284588,heuristic_reuse,0.16033999,1
3284588,3261054,heuristic_reuse,0.0850006,1
3261054,3289927,heuristic_reuse,0.14329125,1
3289927,3289961,heuristic_reuse,0.0033278,1
3289961,14347820,heuristic_reuse,0.11077407,1
14347820,3289941,heuristic_reuse,0.03360773,1
3289941,3289966,heuristic_reuse,0.01464892,1
3289966,3289965,heuristic_reuse,0.09307343,1
3289965,9417386,heuristic_reuse,0.24381433,1
9417386,4575689,heuristic_reuse,0.29050208,1
4575689,4608550,heuristic_reuse,0.00125742,1
4608550,3289104,heuristic_reuse,0.15099362,1
3289104,101443442,heuristic_reuse,0.38574405,1
101443442,3289053,heuristic_reuse,0.00502186,1
3289053,3289945,heuristic_reuse,0.14658553,1
3289945,3289911,heuristic_reuse,0.08902405,1
3289911,14893838,heuristic_reuse,0.07282346,1
14893838,9414084,heuristic_reuse,0.02080475,1
9414084,3289072,heuristic_reuse,0.11229941,1
3289072,15601507,heuristic_reuse,0.03283384,1
15601507,9421543,heuristic_reuse,0.09439461,1
9421543,3348094,heuristic_reuse,0.03589083,1
3348094,3289920,heuristic_reuse,0.21196827,1
3289920,3289917,heuristic_reuse,0.06524672,1
3289917,3289973,heuristic_reuse,0.05072077,1
3289973,114160184,heuristic_reuse,0.13661573,1
114160184,4640561,heuristic_reuse,0.07818541,1
4640561,3380878,heuristic_reuse,0.15814699,1
3380878,155685812,heuristic_reuse,0.03631772,1
155685812,155226713,heuristic_reuse,0.27031064,1
155226713,9259011,heuristic_reuse,0.10992044,1
9259011,3289042,heuristic_reuse,0.27959778,1
3289042,4621480,heuristic_reuse,0.03915116,1
3295465,9333166,heuristic_reuse,0.28005551,1
22025910,1994274,heuristic_reuse,0.10751848,1
1994274,4590257,heuristic_reuse,0.02307607,1
4590250,2001909,heuristic_reuse,0.04326913,1
2001909,2184080,heuristic_reuse,0.03235398,1
2184080,2049541,heuristic_reuse,0.06078654,1
2049541,2144054,heuristic_reuse,1.02236309,1
2144073,14359022,heuristic_reuse,0.16190243,1
20998013,2462027,heuristic_reuse,0.06425163,1
2462027,9466462,heuristic_reuse,0.56758327,1
105740897,2008849,heuristic_reuse,0.04265668,1
2008849,1857383,heuristic_reuse,0.00876219,1
7112358,4590259,heuristic_reuse,0.26939284,1
4590259,2045538,heuristic_reuse,0.01731801,1
2045538,2207057,heuristic_reuse,0.11875248,1
2207057,1998461,heuristic_reuse,0.04728019,1
1998461,2070973,heuristic_reuse,0.01559877,1
2070973,6242498,heuristic_reuse,0.00848278,1
6242498,3397901,heuristic_reuse,0.00539917,1
3397901,2028876,heuristic_reuse,0.01632086,1
4693108,4627543,heuristic_reuse,0.03210414,1
4627543,1848064,heuristic_reuse,0.03174988,1
1848064,2048942,heuristic_reuse,0.00881797,1
2048942,2178587,heuristic_reuse,0.02649432,1
2178587,1985680,heuristic_reuse,0.03198083,1
1985680,2023346,heuristic_reuse,0.01239117,1
2023346,2042420,heuristic_reuse,0.03195327,1
2042420,4627535,heuristic_reuse,0.12898636,1
4627535,155373199,heuristic_reuse,0.03837819,1
155373199,736907,heuristic_reuse,0.11359398,1
736907,7425923,heuristic_reuse,0.1105295,1
7425923,3297715,heuristic_reuse,0.05923739,1
1871678,1869355,heuristic_reuse,0.09495453,1
1869364,9501604,heuristic_reuse,0.06353879,1
9501607,9502564,heuristic_reuse,0.03222755,1
3372940,9502536,heuristic_reuse,0.21966405,1
9502546,9502525,heuristic_reuse,0.00631749,1
9502525,9501611,heuristic_reuse,0.09229662,1
9501876,9502553,heuristic_reuse,0.05310813,1
9502553,1869372,heuristic_reuse,0.0373457,1
1869377,1869366,heuristic_reuse,0.07721056,1
1869366,1869391,heuristic_reuse,0.10621593,1
1869400,9501962,heuristic_reuse,0.01786036,1
9501971,9502492,heuristic_reuse,0.00863248,1
9502505,1869408,heuristic_reuse,0.3267643,1
1869408,9501976,heuristic_reuse,0.37847235,1
9501976,9501570,heuristic_reuse,0.01621618,1
9501586,9502468,heuristic_reuse,0.0078547,1
9502468,1871687,heuristic_reuse,0.01837185,1
1871687,9501884,heuristic_reuse,0.12989489,1
9501890,9502557,heuristic_reuse,0.0604559,1
9502561,1869382,heuristic_reuse,0.05044329,1
1869382,9502481,heuristic_reuse,0.02062275,1
9502481,1869842,heuristic_reuse,0.02910882,1
1870717,9501595,heuristic_reuse,0.041206,1
9501595,9502516,heuristic_reuse,0.01837282,1
9502516,147449,heuristic_reuse,0.02466846,1
14192609,3313433,heuristic_reuse,0.0411961,1
3308473,15222163,heuristic_reuse,0.08013092,1
15222163,3308465,heuristic_reuse,0.19470899,1
3308465,2208224,heuristic_reuse,0.01477937,1
2275025,3313416,heuristic_reuse,0.2767251,1
3313416,3300113,heuristic_reuse,0.03388382,1
39382,14194752,heuristic_reuse,0.10358346,1
81984297,20646515,heuristic_reuse,0.01551996,1
3322242,4324514,heuristic_reuse,0.02691577,1
9461936,3331967,heuristic_reuse,0.03388802,1
3331956,2300731,heuristic_reuse,0.19269912,1
2300731,5982634,heuristic_reuse,0.0324712,1
4611305,35976798,heuristic_reuse,0.01625058,1
23260909,3380930,heuristic_reuse,0.09556492,1
3380925,47414,heuristic_reuse,0.08114917,1
9451771,4574340,heuristic_reuse,0.0107084,1
723464,155681144,heuristic_reuse,0.04890329,1
736905,113930167,heuristic_reuse,0.03012869,1
113930167,3354380,heuristic_reuse,0.09378185,1
3354395,116103569,heuristic_reuse,0.06379639,1
116103569,4677904,heuristic_reuse,0.06424934,1
4677904,155684890,heuristic_reuse,0.09408107,1
4667376,9387738,heuristic_reuse,0.08484114,1
9387745,1863650,heuristic_reuse,0.04458967,1
9387719,4687559,heuristic_reuse,0.04902938,1
48495013,53830293,heuristic_reuse,0.01429935,1
53830293,9453889,heuristic_reuse,0.02642688,1
9453889,155735028,heuristic_reuse,0.11734994,1
155735028,9127333,heuristic_reuse,0.04653922,1
7138786,9058320,heuristic_reuse,0.07396594,1
9058320,4611307,heuristic_reuse,0.04317119,1
4611296,2931084,heuristic_reuse,0.01831084,1
155697381,1950027,heuristic_reuse,0.04745656,1
1950027,3328077,heuristic_reuse,0.03313154,1
3328077,3336545,heuristic_reuse,0.37474636,1
3336545,9361956,heuristic_reuse,0.13791562,1
9361956,9503151,heuristic_reuse,0.10098554,1
9503151,2163728,heuristic_reuse,0.11084135,1
2163728,7063520,heuristic_reuse,0.03683845,1
7063520,2173958,heuristic_reuse,0.05666983,1
2173958,2172067,heuristic_reuse,0.01259173,1
2172067,3355005,heuristic_reuse,0.14038056,1
35980362,3354419,heuristic_reuse,0.079818,1
3354419,14336880,heuristic_reuse,0.00708285,1
14336880,3307196,heuristic_reuse,0.00487586,1
3307196,2026736,heuristic_reuse,0.13178676,1
2026736,4713522,heuristic_reuse,0.02294194,1
4713522,3354411,heuristic_reuse,0.07118679,1
3354411,155071584,heuristic_reuse,0.11334041,1
155071584,4688828,heuristic_reuse,0.19540144,1
